rowId,2,label
17,5.132209644,0
74,5.114785324,0
79,5.16958208,0
85,5.181802278,0
87,5.161126584,0
92,5.132747459,0
95,5.110525656,0
115,5.114823801,0
123,5.086498021,0
127,5.100612377,0
140,5.166569443,0
147,5.151991605,0
166,5.15698235,0
169,5.148894142,0
193,5.086958005,0
222,5.147768666,0
229,5.180567491,0
231,5.174828178,0
278,5.097647837,0
290,5.179435894,0
297,5.104762732,0
307,5.12300558,0
338,5.126746672,0
341,5.179286355,0
342,5.141537887,0
347,5.168302693,0
355,5.153632158,0
371,5.14466071,0
385,5.1459777,0
442,5.126018217,0
453,5.162022067,0
479,5.120811471,0
482,5.100057072,0
507,5.169906518,0
519,5.151908528,0
525,5.107410704,0
529,5.098716471,0
552,5.134435235,0
554,5.09157709,0
576,5.097373246,0
583,5.1146524,0
609,5.149482677,0
612,5.139873722,0
618,5.146465668,0
661,5.1453708,0
687,5.183028321,0
718,5.143641923,0
732,5.089651451,0
748,5.170843977,0
758,5.109535728,0
788,5.182248271,0
793,5.13584842,0
801,5.176942707,0
838,5.11148935,0
859,5.090685105,0
871,5.134622377,0
880,5.151293757,0
899,5.097732663,0
903,5.13907968,0
908,5.112761741,0
919,5.126372388,0
920,5.095482587,0
955,5.099414318,0
956,5.143253647,0
979,5.08750544,0
987,5.126130152,0
992,5.178201106,0
1007,5.095313809,0
1029,5.083425919,0
1031,5.149783504,0
1032,5.143148707,0
1042,5.153815802,0
1044,5.114821178,0
1046,5.168603519,0
1068,5.11617752,0
1080,5.090198011,0
1084,5.141446939,0
1096,5.171286471,0
1116,5.088389554,0
1126,5.180119749,0
1143,5.156357086,0
1187,5.120855196,0
1211,5.104477646,0
1234,5.18163525,0
1242,5.089386479,0
1247,5.132771945,0
1260,5.086031915,0
1274,5.150560056,0
1289,5.105864596,0
1300,5.165890835,0
1305,5.122630422,0
1361,5.186325169,0
1368,5.130340848,0
1393,5.11712285,0
1396,5.09295442,0
1426,5.10058964,0
1430,5.110809867,0
1486,5.094955266,0
1525,5.166696245,0
1553,5.157560391,0
1588,5.097806121,0
1595,5.099120487,0
1601,5.102363991,0
1605,5.094356237,0
1612,5.180016559,0
1614,5.174676015,0
