rowId,1,label
13,4.714604141,0
18,4.736768921,0
19,4.74415718,0
20,4.779665922,0
31,4.720896764,0
38,4.729633566,0
45,4.772052191,0
60,4.692158165,0
76,4.70210291,0
89,4.750449804,0
166,4.782025227,0
200,4.769074768,0
214,4.758821393,0
215,4.742865221,0
309,4.762388642,0
321,4.765985039,0
333,4.763147357,0
339,4.725672814,0
364,4.772698599,0
379,4.750253481,0
382,4.684545291,0
386,4.724211965,0
390,4.726824175,0
413,4.700642062,0
428,4.750702709,0
442,4.701681973,0
445,4.773429024,0
448,4.784806327,0
454,4.712075947,0
456,4.698197883,0
488,4.705558709,0
500,4.709041942,0
509,4.756995332,0
513,4.724408288,0
550,4.758231567,0
576,4.711373813,0
596,4.747162894,0
606,4.703255129,0
640,4.760843777,0
643,4.701176163,0
655,4.684320677,0
658,4.715896101,0
667,4.770282712,0
675,4.739746343,0
689,4.779468742,0
700,4.748062208,0
704,4.773400733,0
759,4.763455987,0
762,4.756180892,0
798,4.737442763,0
808,4.687214084,0
822,4.782222407,0
825,4.758511906,0
840,4.715924392,0
867,4.783795563,0
870,4.783851288,0
881,4.726093751,0
890,4.70687896,0
916,4.772782615,0
936,4.768288619,0
945,4.731768257,0
949,4.720222922,0
977,4.776603626,0
986,4.760590872,0
988,4.72904374,0
1000,4.769158784,0
1004,4.738538399,0
1007,4.712721498,0
1025,4.688646641,0
1030,4.709041942,0
1050,4.704463073,0
1076,4.756685845,0
1077,4.74134779,0
1078,4.730784927,0
1079,4.777277469,0
1082,4.728088701,0
1096,4.785424444,0
1144,4.784638295,0
1153,4.765900166,0
1171,4.717638146,0
1174,4.759860448,0
1193,4.777389776,0
1201,4.769496563,0
1204,4.747022296,0
1256,4.779188403,0
1275,4.754438847,0
1280,4.708115195,0
1284,4.749719379,0
1294,4.691343725,0
1308,4.731374754,0
1318,4.750393222,0
1322,4.73626311,0
1334,4.732751586,0
1384,4.778401396,0
1394,4.770563908,0
1416,4.703676066,0
1427,4.721739496,0
1436,4.7678111,0
1479,4.745758627,0
1499,4.704012987,0
1511,4.702159492,0
1528,4.781351385,0
1529,4.716626525,0
1541,4.747359217,0
1545,4.758961991,0
1604,4.739886941,0
1627,4.738342076,0
2019,4.726795884,1
2079,4.732723295,1
2238,4.779215837,1
2694,4.719070703,1
3412,4.783795563,1
3449,4.713451922,1
3770,4.72606546,1
